,ticker,cik,shares_outstanding2013,shares_outstanding2014,shares_outstanding2015,shares_outstanding2016,shares_outstanding2017,shares_outstanding2018,shares_outstanding2019,net_income2013,net_income2014,net_income2015,net_income2016,net_income2017,net_income2018,net_income2019,eps2013,eps2014,eps2015,eps2016,eps2017,eps2018,eps2019,cfo2013,cfo2014,cfo2015,cfo2016,cfo2017,cfo2018,cfo2019,debt_proceeds2013,debt_proceeds2014,debt_proceeds2015,debt_proceeds2016,debt_proceeds2017,debt_proceeds2018,debt_proceeds2019,debt_repayments2013,debt_repayments2014,debt_repayments2015,debt_repayments2016,debt_repayments2017,debt_repayments2018,debt_repayments2019,capex2013,capex2014,capex2015,capex2016,capex2017,capex2018,capex2019,ppe_purchase2013,ppe_purchase2014,ppe_purchase2015,ppe_purchase2016,ppe_purchase2017,ppe_purchase2018,ppe_purchase2019,ppe_sale2013,ppe_sale2014,ppe_sale2015,ppe_sale2016,ppe_sale2017,ppe_sale2018,ppe_sale2019,ppe2013,ppe2014,ppe2015,ppe2016,ppe2017,ppe2018,ppe2019,ppe_prev2013,ppe_prev2014,ppe_prev2015,ppe_prev2016,ppe_prev2017,ppe_prev2018,ppe_prev2019,revenue2013,revenue2014,revenue2015,revenue2016,revenue2017,revenue2018,revenue2019,operating_income2013,operating_income2014,operating_income2015,operating_income2016,operating_income2017,operating_income2018,operating_income2019,dep_amort2013,dep_amort2014,dep_amort2015,dep_amort2016,dep_amort2017,dep_amort2018,dep_amort2019,ebitda2013,ebitda2014,ebitda2015,ebitda2016,ebitda2017,ebitda2018,ebitda2019,shares_outstanding_coalesced2013,shares_outstanding_coalesced2014,shares_outstanding_coalesced2015,shares_outstanding_coalesced2016,shares_outstanding_coalesced2017,shares_outstanding_coalesced2018,shares_outstanding_coalesced2019,capex_coalesced2013,capex_coalesced2014,capex_coalesced2015,capex_coalesced2016,capex_coalesced2017,capex_coalesced2018,capex_coalesced2019,net_debt_proceeds2013,net_debt_proceeds2014,net_debt_proceeds2015,net_debt_proceeds2016,net_debt_proceeds2017,net_debt_proceeds2018,net_debt_proceeds2019,fcfe2013,fcfe2014,fcfe2015,fcfe2016,fcfe2017,fcfe2018,fcfe2019,fcfe_per_share2013,fcfe_per_share2014,fcfe_per_share2015,fcfe_per_share2016,fcfe_per_share2017,fcfe_per_share2018,fcfe_per_share2019,avg_price2013,avg_price2014,avg_price2015,avg_price2016,avg_price2017,avg_price2018,avg_price2019,current_price,revenue_last_value,revenue_last_year,revenue_first_value,revenue_first_year,revenue_years_avail,revenue_years_between,shares_outstanding_last_value,shares_outstanding_last_year,shares_outstanding_first_value,shares_outstanding_first_year,shares_outstanding_years_avail,shares_outstanding_years_between,fcfe_last_value,fcfe_last_year,fcfe_first_value,fcfe_first_year,fcfe_years_avail,fcfe_years_between,fcfe_per_share_last_value,fcfe_per_share_last_year,fcfe_per_share_first_value,fcfe_per_share_first_year,fcfe_per_share_years_avail,fcfe_per_share_years_between,fcfe_yield2013,fcfe_yield2014,fcfe_yield2015,fcfe_yield2016,fcfe_yield2017,fcfe_yield2018,fcfe_yield2019,avg_fcfe_yield,revenue_CAGR,fcfe_per_share_CAGR,estimated_fcfe_multiplier,estimated_fcfe_per_share_CAGR,estimated_fcfe_f1,estimated_fcfe_f2,estimated_fcfe_f3,estimated_fcfe_f4,estimated_fcfe_f5,estimated_fcfe_f6,estimated_fcfe_f7,estimated_fcfe_f8,estimated_fcfe_f9,estimated_fcfe_f10,estimated_sale_price,estimated_total_cfs,estimated_IRR
10,unm,5513,,,,,,,,858100000.0,413400000.0,867100000.0,931400000.0,994200000.0,523400000.0,1100300000.0,3.23,1.61,3.5,3.95,4.37,2.38,5.24,1031500000.0,1223600000.0,1292100000.0,1116100000.0,1149400000.0,1536500000.0,1741600000.0,,,,,,,,,,,,,,,,,,,,,,105500000.0,114500000.0,100200000.0,85000000.0,105300000.0,144100000.0,150900000.0,,,,,,,,511900000.0,531700000.0,523900000.0,500600000.0,504800000.0,546900000.0,534100000.0,501600000.0,511900000.0,531700000.0,523900000.0,500600000.0,504800000.0,546900000.0,10353800000.0,10509700000.0,10731300000.0,11046500000.0,11286800000.0,11598500000.0,11998900000.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265665634.67492265,256770186.3354037,247742857.14285716,235797468.3544304,227505720.82379863,219915966.38655463,209980916.0305344,105500000.0,114500000.0,100200000.0,85000000.0,105300000.0,144100000.0,150900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926000000.0,1109100000.0,1191900000.0,1031100000.0,1044100000.0,1392400000.0,1590700000.0,3.48558443071903,4.319426705370102,4.81103678929766,4.37282048529096,4.589335143834238,6.331509361864732,7.57545033172771,24.36416438269237,29.31476542306325,29.88219146123008,30.600644565763933,44.446351389486,38.44170173705812,30.574717776233932,18.0,11998900000.0,2019,10353800000.0,2013,7,6,209980916.0305344,2019,265665634.67492265,2013,7,6,1590700000.0,2019,926000000.0,2013,7,6,7.57545033172771,2019,3.48558443071903,2013,7,6,0.14306193210529694,0.1473464529916318,0.1610001326555859,0.1428996201662785,0.1032556104238484,0.1647041903912673,0.2477684467006329,0.1585766264906488,0.024881397499407987,0.13812197283723138,4.729574695828374,0.10359147962792352,8.360202440439227,9.226248181233307,10.182008881741703,11.236778247385983,12.400812732283564,13.685431271809616,15.103125346602626,16.66768044826319,18.394310127864184,20.299803930744535,96.00943900112672,213.5658406094947,0.28063665553988115
11,aal,6201,276326000.0,734016000.0,687355000.0,556099000.0,491692000.0,465660000.0,444269000.0,-1526000000.0,2882000000.0,8120000000.0,2781000000.0,1919000000.0,1412000000.0,1686000000.0,-11.25,3.93,11.07,4.81,3.9,3.03,3.79,949000000.0,3080000000.0,6249000000.0,6524000000.0,4744000000.0,3533000000.0,3815000000.0,,,,,,,,,,,,,,,3114000000.0,5311000000.0,6151000000.0,5731000000.0,5971000000.0,3745000000.0,4268000000.0,,,,,,,,,33000000.0,35000000.0,123000000.0,,,54000000.0,19259000000.0,23084000000.0,27510000000.0,31159000000.0,34156000000.0,34098000000.0,34995000000.0,13402000000.0,19259000000.0,23084000000.0,27510000000.0,31159000000.0,34156000000.0,34098000000.0,,,,,,,,1534000000.0,4249000000.0,6204000000.0,5304000000.0,4058000000.0,2656000000.0,3065000000.0,1020000000.0,,,,,,,2554000000.0,4249000000.0,6204000000.0,5304000000.0,4058000000.0,2656000000.0,3065000000.0,276326000.0,734016000.0,687355000.0,556099000.0,491692000.0,465660000.0,444269000.0,3114000000.0,5311000000.0,6151000000.0,5731000000.0,5971000000.0,3745000000.0,4268000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2165000000.0,-2231000000.0,98000000.0,793000000.0,-1227000000.0,-212000000.0,-453000000.0,-7.834948575233601,-3.039443281890313,0.14257552501982235,1.4260050818289551,-2.4954646404659826,-0.455267791951209,-1.019652507827465,17.146521670477732,36.755626088096975,42.940213188292496,36.71619934505887,46.100999262228434,41.89840701281787,30.579955363178634,11.0,,0,,0,0,0,444269000.0,2019,276326000.0,2013,7,6,-453000000.0,2019,-2165000000.0,2013,7,6,-1.019652507827465,2019,-7.834948575233601,2013,7,6,-0.4569409893041768,-0.08269328006018141,0.0033203264360758948,0.03883858098784567,-0.05413038069460182,-0.01086599287204237,-0.033343819365257474,-0.08511650783890548,-1.0,-0.28812675037786617,-8.811451727078332,-0.21609506278339966,-0.7993106351312379,-0.6265835532491142,-0.4911819409707012,-0.38503994859856544,-0.3018347167320415,-0.2366097246696213,-0.18547953136197665,-0.1453983203872747,-0.11397846121458576,-0.08934827848246456,0.7872880427457881,-13.5874770680518,
12,adi,6281,,318027000.0,316872000.0,312308000.0,372053000.0,375116000.0,372871000.0,,629320000.0,696878000.0,861664000.0,727259000.0,1495432000.0,1363011000.0,,,,,,,,,871602000.0,907798000.0,1280895000.0,1112592000.0,2442361000.0,2253100000.0,,,,,11156164000.0,743778000.0,1250000000.0,,,,,5050000000.0,2275000000.0,850000000.0,,,,,,,,,177913000.0,153960000.0,127397000.0,204098000.0,254876000.0,275372000.0,,,,,,,,,622422000.0,644110000.0,636116000.0,1107304000.0,1154328000.0,1219989000.0,,508171000.0,622422000.0,644110000.0,636116000.0,1107304000.0,1154328000.0,,,,,,6200942000.0,,,752484000.0,830841000.0,1028112000.0,1055134000.0,1881735000.0,1710608000.0,,,,,,,,,752484000.0,830841000.0,1028112000.0,1055134000.0,1881735000.0,1710608000.0,,318027000.0,316872000.0,312308000.0,372053000.0,375116000.0,372871000.0,,177913000.0,153960000.0,127397000.0,204098000.0,254876000.0,275372000.0,,0.0,0.0,0.0,6106164000.0,-1531222000.0,400000000.0,,693689000.0,753838000.0,1153498000.0,5958494000.0,4462485000.0,2827728000.0,,2.181226751187792,2.378998459945972,3.6934628635833855,16.015175257288607,11.89628008402734,7.583662982640108,39.25517802768283,44.57307537018307,53.168888455345524,55.27486776927162,76.8499978662012,88.2089245860795,106.41575418905431,112.0,6200942000.0,2018,6200942000.0,2018,1,0,372871000.0,2019,318027000.0,2014,6,5,2827728000.0,2019,693689000.0,2014,6,5,7.583662982640108,2019,2.181226751187792,2014,6,5,,0.04893597161677815,0.044744182717756084,0.06681993123892471,0.2083952596221492,0.13486481260088648,0.07126447620873178,0.09583743900087106,0.0,0.2830265453968719,7.825751687638307,0.21226990904765392,9.193446434213184,11.144938472638094,13.510673548566682,16.378582993893474,19.855263316336693,24.069938254612694,29.17926185870198,35.37314111952633,42.881794567698,51.984309200383436,406.8162954556122,548.3876452221829,0.17216018066333816
13,apa,6769,406000000.0,384000000.0,378000000.0,379000000.0,383000000.0,384000000.0,377000000.0,,,,,,,,5.5,-14.06,-61.2,,3.41,0.11,-9.43,9835000000.0,8461000000.0,2984000000.0,2430000000.0,2428000000.0,3777000000.0,2867000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52421000000.0,,,,,,14158000000.0,53280000000.0,,,,,,18421000000.0,,,,,,7424000000.0,6411000000.0,,,,,,,,6700000000.0,10158000000.0,29372000000.0,2618000000.0,2280000000.0,2405000000.0,2680000000.0,6700000000.0,10158000000.0,29372000000.0,2618000000.0,2280000000.0,2405000000.0,2680000000.0,406000000.0,384000000.0,378000000.0,379000000.0,383000000.0,384000000.0,377000000.0,-859000000.0,,,,,,-4263000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10694000000.0,,,,,,7130000000.0,26.339901477832512,,,,,,18.912466843501328,71.46629621112156,74.841233253479,48.14428595891074,48.470194907415475,44.1182742175828,38.555383651854974,26.66332142286567,14.0,6411000000.0,2019,7424000000.0,2018,2,1,377000000.0,2019,406000000.0,2013,7,6,7130000000.0,2019,10694000000.0,2013,2,6,18.912466843501328,2019,26.339901477832512,2013,2,6,0.3685639647536891,,,,,,0.7093064867485923,0.5389352257511407,-0.1364493534482759,-0.053714165553732866,1.3916329164691137,-0.040285624165299655,18.150566312205342,17.419359419364483,16.717609652595698,16.04413031318904,15.397782509332814,14.777473230182807,14.182153497518884,13.610816591863252,13.062496350060625,12.536265531441481,17.445879763151126,155.34453317090558,0.27208693984903354
14,amat,6951,,1231000000.0,1226000000.0,1116000000.0,1084000000.0,1026000000.0,945000000.0,,1072000000.0,1377000000.0,1721000000.0,3434000000.0,3313000000.0,2706000000.0,,0.87,1.12,1.54,3.17,3.23,2.86,,1800000000.0,1163000000.0,2466000000.0,3609000000.0,3787000000.0,3247000000.0,,,,,,,,,,,,,,,,,,,,,,,241000000.0,215000000.0,253000000.0,345000000.0,622000000.0,441000000.0,,25000000.0,0.0,0.0,,,,,861000000.0,892000000.0,937000000.0,1066000000.0,1407000000.0,1529000000.0,,850000000.0,861000000.0,892000000.0,937000000.0,1066000000.0,1407000000.0,,,,,,17253000000.0,14608000000.0,,1520000000.0,1693000000.0,2152000000.0,3868000000.0,4796000000.0,3350000000.0,,,,,,,,,1520000000.0,1693000000.0,2152000000.0,3868000000.0,4796000000.0,3350000000.0,,1231000000.0,1226000000.0,1116000000.0,1084000000.0,1026000000.0,945000000.0,,216000000.0,215000000.0,253000000.0,345000000.0,622000000.0,441000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1584000000.0,948000000.0,2213000000.0,3264000000.0,3165000000.0,2806000000.0,,1.2867587327376118,0.7732463295269169,1.982974910394265,3.0110701107011066,3.0847953216374266,2.969312169312169,13.524886744362965,18.930985121499926,18.055704483910212,23.276542410017953,42.51077268228113,44.74444467612947,45.5061071555453,60.0,14608000000.0,2019,17253000000.0,2018,2,1,945000000.0,2019,1231000000.0,2014,6,5,2806000000.0,2019,1584000000.0,2014,6,5,2.969312169312169,2019,1.2867587327376118,2014,6,5,,0.06797103925015711,0.04282559731834179,0.08519198751532857,0.07083075467024262,0.06894253228453011,0.06525084993894789,0.06683546016292469,-0.15330667130354134,0.18203883928089315,11.221588033833035,0.13652912946066986,3.3747097748853325,3.8354559626328406,4.359107426295838,4.9542525684335486,5.630652358730068,6.3994004235631525,7.273104992462473,8.266095685559426,9.394658533547453,10.677303084712939,119.81629652902326,123.98103733984634,0.07527711171605067
15,adm,7084,663000000.0,656000000.0,621000000.0,591000000.0,572000000.0,567000000.0,565000000.0,1342000000.0,2248000000.0,1849000000.0,1279000000.0,1595000000.0,1810000000.0,1379000000.0,2.02,3.43,2.98,2.16,2.79,3.19,2.44,5226000000.0,4962000000.0,2481000000.0,1475000000.0,2211000000.0,-4784000000.0,-5452000000.0,,,,,,,,,,,,,,,,,,,,,,913000000.0,894000000.0,1125000000.0,882000000.0,1049000000.0,842000000.0,828000000.0,,,,,,,,10137000000.0,9960000000.0,9853000000.0,9758000000.0,10138000000.0,9953000000.0,10106000000.0,10123000000.0,10137000000.0,9851000000.0,9853000000.0,9758000000.0,10138000000.0,9953000000.0,89804000000.0,81201000000.0,67702000000.0,62346000000.0,60828000000.0,64341000000.0,64656000000.0,,,,,,,,909000000.0,894000000.0,882000000.0,900000000.0,924000000.0,941000000.0,993000000.0,909000000.0,894000000.0,882000000.0,900000000.0,924000000.0,941000000.0,993000000.0,663000000.0,656000000.0,621000000.0,591000000.0,572000000.0,567000000.0,565000000.0,913000000.0,894000000.0,1125000000.0,882000000.0,1049000000.0,842000000.0,828000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313000000.0,4068000000.0,1356000000.0,593000000.0,1162000000.0,-5626000000.0,-6280000000.0,6.5052790346907985,6.201219512195122,2.183574879227053,1.003384094754653,2.031468531468532,-9.922398589065256,-11.115044247787608,28.955051868680922,38.64268860741267,39.24191898012918,35.78913116455078,38.76977274617351,42.74612402441017,40.1763079669846,42.0,64656000000.0,2019,89804000000.0,2013,7,6,565000000.0,2019,663000000.0,2013,7,6,-6280000000.0,2019,4313000000.0,2013,7,6,-11.115044247787608,2019,6.5052790346907985,2013,7,6,0.22466818792775847,0.1604758813548384,0.05564393729910976,0.028036000375122477,0.05239825739419721,-0.2321239367433424,-0.27665668674487315,0.0017773772661158285,-0.0532858710796551,,421.97006471169965,,,,,,,,,,,,,,
16,adp,8670,,483100000.0,475800000.0,459100000.0,450300000.0,443300000.0,437600000.0,,1515900000.0,1452500000.0,1492500000.0,1733400000.0,1620800000.0,2292800000.0,,3.14,3.05,3.25,3.85,3.66,5.24,,1821400000.0,1905600000.0,1859900000.0,2125900000.0,2515200000.0,2688300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,23600000.0,15700000.0,0.0,400000.0,7900000.0,,777400000.0,672700000.0,685000000.0,779900000.0,793700000.0,764200000.0,,728600000.0,667100000.0,672700000.0,685000000.0,779900000.0,793700000.0,,12206500000.0,10938500000.0,11667800000.0,12379800000.0,13325800000.0,14175200000.0,,,,,,,,,336200000.0,277900000.0,288600000.0,316100000.0,377600000.0,409000000.0,,336200000.0,277900000.0,288600000.0,316100000.0,377600000.0,409000000.0,,483100000.0,475800000.0,459100000.0,450300000.0,443300000.0,437600000.0,,48800000.0,5600000.0,12300000.0,94900000.0,13800000.0,-29500000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1772600000.0,1900000000.0,1847600000.0,2031000000.0,2501400000.0,2717800000.0,,3.669219623266404,3.993274485077764,4.024395556523634,4.510326449033977,5.642679900744418,6.210694698354661,52.10991673242479,63.2456900581481,75.35103016807919,81.53411974225726,99.49062970529992,125.95217175122751,156.03915888569745,145.0,14175200000.0,2019,12206500000.0,2014,6,5,437600000.0,2019,483100000.0,2014,6,5,2717800000.0,2019,1772600000.0,2014,6,5,6.210694698354661,2019,3.669219623266404,2014,6,5,,0.05801533068724402,0.05299561898716319,0.049358422820353104,0.045334183353688336,0.044800179483125306,0.03980215442525007,0.048384314959470674,0.030356720044670382,0.11099804494107346,15.500891159216385,0.0832485337058051,6.727725925287103,7.287799243741786,7.894497844725566,8.551703214642608,9.263619967948824,10.034802747088381,10.870185361810474,11.775112354291501,12.755373192007381,13.817239307112331,214.17952262039464,168.1575817790506,0.014927091026545103
17,avy,8818,100100000.0,95700000.0,92900000.0,90700000.0,90100000.0,88600000.0,85000000.0,,,,,,467400000.0,303600000.0,2.16,2.6,2.95,3.54,3.13,5.28,3.57,320100000.0,374200000.0,473700000.0,585300000.0,650100000.0,457900000.0,746500000.0,,,,,,,,,,,,,,,,,,,,,,129200000.0,147900000.0,135800000.0,176900000.0,190500000.0,226700000.0,219400000.0,38700000.0,4300000.0,7600000.0,8500000.0,6000000.0,9400000.0,7800000.0,922500000.0,875300000.0,847900000.0,915200000.0,1097900000.0,1137400000.0,1210700000.0,1015500000.0,922500000.0,875300000.0,847900000.0,915200000.0,1097900000.0,1137400000.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100100000.0,95700000.0,92900000.0,90700000.0,90100000.0,88600000.0,85000000.0,90500000.0,143600000.0,128200000.0,168400000.0,184500000.0,217300000.0,211600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229600000.0,230600000.0,345500000.0,416900000.0,465600000.0,240600000.0,534900000.0,2.2937062937062938,2.409613375130617,3.7190527448869752,4.596471885336273,5.167591564927858,2.7155756207674937,6.292941176470588,37.17553014603872,42.936443026103674,52.97616680084713,66.55098347436814,85.79779411407104,101.4533701436928,111.04451943203749,120.0,,0,,0,0,0,85000000.0,2019,100100000.0,2013,7,6,534900000.0,2019,229600000.0,2013,7,6,6.292941176470588,2019,2.2937062937062938,2013,7,6,0.061699356665414026,0.0561204702882739,0.07020237532224594,0.06906692651817216,0.060229888405491774,0.026766736451645786,0.05667043460278157,0.057250884036289314,-1.0,0.18318497038622386,13.100234391570295,0.13738872778966787,7.157520358761098,8.140882974979933,9.259348529996997,10.531478644694412,11.978385097433035,13.624080186944074,15.495875231132743,17.624833815125502,20.046287310489916,22.800421220984287,298.6908622214275,315.3499755919695,0.10144078939329583
18,bll,9389,149223000.0,142430000.0,140984000.0,161442000.0,356985000.0,352321000.0,340121000.0,,,,,,,,2.73,3.3,1.99,1.63,1.05,1.29,1.66,839000000.0,1012500000.0,1006700000.0,1160000000.0,1478000000.0,1566000000.0,1548000000.0,,,,,,,,,,,,,,,,,,,,,,378300000.0,390800000.0,527900000.0,606000000.0,556000000.0,816000000.0,598000000.0,,,,,,,,2372300000.0,2430700000.0,2685900000.0,4387000000.0,4610000000.0,4542000000.0,4470000000.0,2276700000.0,2372300000.0,2430700000.0,2686000000.0,4387000000.0,4610000000.0,4542000000.0,,,,,,,,795400000.0,838600000.0,605200000.0,682000000.0,802000000.0,935000000.0,932000000.0,,,,,,,,795400000.0,838600000.0,605200000.0,682000000.0,802000000.0,935000000.0,932000000.0,149223000.0,142430000.0,140984000.0,161442000.0,356985000.0,352321000.0,340121000.0,378300000.0,390800000.0,527900000.0,606000000.0,556000000.0,816000000.0,598000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460700000.0,621700000.0,478800000.0,554000000.0,922000000.0,750000000.0,950000000.0,3.0873256803575857,4.36495120410026,3.3961300573114683,3.4315729487989493,2.5827415717747244,2.1287405519398503,2.7931236236515833,21.008910769508,28.13338714175754,32.81388870118156,35.358197212219245,38.53460009449507,40.49602557178513,64.01423254431006,73.0,,0,,0,0,0,340121000.0,2019,149223000.0,2013,7,6,950000000.0,2019,460700000.0,2013,7,6,2.7931236236515833,2019,3.0873256803575857,2013,7,6,0.14695315308009596,0.15515199723752754,0.10349672628679273,0.09705169435541952,0.0670239619832901,0.0525666536871957,0.043632853392692135,0.0951252914318591,-1.0,-0.0165522627350585,7.884338525651151,-0.012414197051293874,2.758449236598948,2.7242053042198173,2.6903864827650525,2.65698749482387,2.6240031285003025,2.5914282365998886,2.5592577358264506,2.527486605988853,2.496109889217601,2.4651226891911704,19.43586178884671,-27.470701407421338,
19,bax,10456,549000000.0,547000000.0,549000000.0,551000000.0,555000000.0,546000000.0,519000000.0,2012000000.0,2497000000.0,968000000.0,4965000000.0,717000000.0,1624000000.0,1001000000.0,3.66,4.56,1.76,9.01,1.29,2.97,1.93,3198000000.0,3215000000.0,1647000000.0,1654000000.0,1837000000.0,2096000000.0,2104000000.0,,,,,,,,,,,,,,,1525000000.0,1898000000.0,911000000.0,719000000.0,634000000.0,681000000.0,696000000.0,,,,,,,,,,,,,,,7832000000.0,8698000000.0,4386000000.0,4289000000.0,4588000000.0,4542000000.0,4512000000.0,6098000000.0,7832000000.0,4434000000.0,4386000000.0,4289000000.0,4588000000.0,4530000000.0,,,,,,,,,,449000000.0,724000000.0,1258000000.0,1599000000.0,1772000000.0,823000000.0,1005000000.0,759000000.0,,761000000.0,785000000.0,789000000.0,823000000.0,1005000000.0,1208000000.0,724000000.0,2019000000.0,2384000000.0,2561000000.0,549000000.0,547000000.0,549000000.0,551000000.0,555000000.0,546000000.0,519000000.0,1525000000.0,1898000000.0,911000000.0,719000000.0,634000000.0,681000000.0,696000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673000000.0,1317000000.0,736000000.0,935000000.0,1203000000.0,1415000000.0,1408000000.0,3.04735883424408,2.407678244972577,1.340619307832423,1.6969147005444647,2.167567567567568,2.591575091575092,2.7129094412331405,31.97979153527153,35.1384063145471,35.19650618235271,42.072763972812226,56.233563837302164,68.40285982838665,78.84840601278967,89.0,,0,,0,0,0,519000000.0,2019,549000000.0,2013,7,6,1408000000.0,2019,1673000000.0,2013,7,6,2.7129094412331405,2019,3.04735883424408,2013,7,6,0.09529014067784183,0.06851984758272353,0.03808955641468187,0.040332855279986486,0.038545797556756065,0.037886940664133,0.034406649143840534,0.05043882675999477,-1.0,-0.019189100492783332,14.869497333249981,-0.014391825369587496,2.673865722311408,2.6353839137741764,2.597455928705318,2.5600737965741915,2.5232296615606393,2.4869157809040954,2.4511245232764516,2.415848367178344,2.3810798993585096,2.3468118132559077,34.89591199884827,-29.03229859425269,
20,bdx,10795,,,,,,,,,1185000000.0,695000000.0,976000000.0,1100000000.0,311000000.0,1233000000.0,,5.99,3.35,4.49,4.6,0.6,3.94,,,,2559000000.0,2550000000.0,2865000000.0,3330000000.0,,,,,,,,,,,,,,,,,,,,,,,592000000.0,596000000.0,693000000.0,727000000.0,895000000.0,957000000.0,,,,,,,,,3605000000.0,4060000000.0,3901000000.0,4638000000.0,5375000000.0,5659000000.0,,3476000000.0,3605000000.0,4060000000.0,3901000000.0,4638000000.0,5375000000.0,,,,,,15983000000.0,17290000000.0,,1606000000.0,1074000000.0,1430000000.0,1478000000.0,1497000000.0,1760000000.0,,562000000.0,891000000.0,1114000000.0,1088000000.0,1978000000.0,2253000000.0,,2168000000.0,1965000000.0,2544000000.0,2566000000.0,3475000000.0,4013000000.0,,197829716.19365612,207462686.56716415,217371937.63919818,239130434.78260872,518333333.3333334,312944162.43654823,,592000000.0,596000000.0,693000000.0,727000000.0,895000000.0,957000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1866000000.0,1823000000.0,1970000000.0,2373000000.0,,,,8.584364754098361,7.6234545454545435,3.8006430868167205,7.582822384428224,87.88721060374426,109.06878852844238,133.87664259047736,155.03972622704885,187.34745490693481,229.80582893037223,243.989413683158,271.0,17290000000.0,2019,15983000000.0,2018,2,1,312944162.43654823,2019,197829716.19365612,2014,6,5,2373000000.0,2019,1866000000.0,2016,4,3,7.582822384428224,2019,8.584364754098361,2016,4,3,,,,0.05536880748568234,0.040691529806164216,0.016538497324052902,0.031078489308045118,0.03591933098098614,0.08177438528436465,-0.040508996730024505,20.880121636926138,-0.030381747547518382,7.352442989046854,7.129062922296113,6.9124695323405385,6.702456628079054,6.4988242828565665,6.301378644139137,6.1099317489715785,5.924301345041758,5.744310717181276,5.5697885191373695,116.29786177154298,-90.45717089936676,
21,wrb,11544,,,,,,,,499925000.0,648884000.0,503694000.0,601919000.0,549094000.0,640749000.0,681944000.0,3.55,4.86,3.87,4.68,4.26,5.0,3.52,819798000.0,734847000.0,881304000.0,848376000.0,710883000.0,620199000.0,1143793000.0,,,,,,,,,,,,,,,,,,,,,,63150000.0,41958000.0,63562000.0,50829000.0,115719000.0,49860000.0,60457000.0,,,,,,,,339448000.0,332098000.0,348224000.0,349432000.0,422960000.0,416372000.0,422091000.0,267227000.0,339448000.0,332098000.0,348224000.0,349432000.0,422960000.0,416372000.0,6408534000.0,7128928000.0,7206457000.0,7654184000.0,7684764000.0,7691651000.0,7902196000.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140823943.66197184,133515226.33744857,130153488.37209302,128615170.94017094,128895305.16431926,128149800.0,193734090.9090909,63150000.0,41958000.0,63562000.0,50829000.0,115719000.0,49860000.0,60457000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756648000.0,692889000.0,817742000.0,797547000.0,595164000.0,570339000.0,1083336000.0,5.373006751012652,5.189587877031951,6.282904978022372,6.2010336274482105,4.617421862194815,4.450564885782108,5.591870769447344,,,,,,,,,7902196000.0,2019,6408534000.0,2013,7,6,193734090.9090909,2019,140823943.66197184,2013,7,6,1083336000.0,2019,756648000.0,2013,7,6,5.591870769447344,2019,5.373006751012652,2013,7,6,,,,,,,,0.0,0.035535163550370015,0.006676560610798132,inf,0.005007420458098599,5.619871617537319,5.648012677646863,5.676294651876511,5.704718245842513,5.733284168694433,5.7619931331328464,5.790845855427119,5.819843055433281,5.848985456611979,5.87827378604654,inf,,
